,Year,Country,Sex,Age,Activity,Fatal
2019,1997,USA,M,50,Other,N
2020,1997,OKINAWA,M,55,Fishing,Y
2021,1997,BRAZIL,Unknown,Unknown,Surfing,N
2022,1997,USA,M,Unknown,Fishing,N
2023,1997,FIJI,F,47,Other,N
2024,1997,USA,M,18,Surfing,N
2025,1997,BRAZIL,M,Unknown,Other,Unknown
2026,1997,USA,M,33,Surfing,N
2027,1997,USA,M,35,Fishing,N
2028,1997,USA,M,34,Surfing,N
2029,1997,USA,M,12,Surfing,N
2030,1997,BAHAMAS,M,54,Fishing,N
2031,1997,BAHAMAS,M,Unknown,Fishing,N
2032,1997,BRAZIL,M,22,Surfing,N
2033,1997,AUSTRALIA,F,21,Swimming,N
2034,1997,AUSTRALIA,M,30,Other,N
2035,1997,USA,M,Unknown,Unknown,Unknown
2036,1997,REUNION,M,Unknown,Unknown,N
2037,1997,AUSTRALIA,F,49,Other,N
2038,1997,AUSTRALIA,M,27,Other,N
2039,1997,AUSTRALIA,M,41,Surfing,Y
2040,1997,REUNION,M,Unknown,Fishing,Y
2041,1997,AUSTRALIA,Unknown,Unknown,Other,N
2042,1996,AUSTRALIA,M,18,Surfing,Unknown
2043,1996,SOUTH AFRICA,M,Unknown,Surfing,N
2044,1996,NEW CALEDONIA,M,Unknown,Fishing,Y
2045,1996,NEW CALEDONIA,F,Unknown,Other,N
2046,1996,USA,M,45,Surfing,N
2047,1996,USA,M,26,Surfing,N
2048,1996,BRAZIL,Unknown,Unknown,Surfing,N
2049,1996,BRAZIL,M,Unknown,Surfing,N
2050,1996,OKINAWA,M,Unknown,Swimming,Y
2051,1996,USA,M,22,Surfing,N
2052,1996,USA,M,21,Surfing,N
2053,1996,USA,M,31,Surfing,N
2054,1996,BRAZIL,Unknown,Unknown,Unknown,N
2055,1996,USA,M,14,Swimming,N
2056,1996,NEW ZEALAND,M,23,Other,N
2057,1996,USA,M,19,Surfing,N
2058,1996,USA,M,5,Other,N
2059,1996,USA,M,28,Surfing,N
2060,1996,USA,F,28,Other,N
2061,1996,SOUTH AFRICA,M,29,Fishing,N
2062,1996,USA,M,19,Other,N
2063,1996,USA,M,36,Other,N
2064,1996,USA,M,21,Fishing,N
2065,1996,USA,F,8,Other,N
2066,1996,OKINAWA,M,52,Swimming,Y
2067,1996,EGYPT / ISRAEL,M,Unknown,Other,N
2068,1996,USA,M,46,Swimming,N
2069,1996,USA,M,9,Swimming,N
2070,1996,USA,Unknown,Unknown,Unknown,Unknown
2071,1996,USA,M,18,Unknown,N
2072,1996,USA,F,63,Other,N
2073,1996,BAHAMAS,M,24,Other,N
2074,1996,USA,F,24,Surfing,N
2075,1996,AUSTRALIA,M,Unknown,Surfing,N
2076,1996,SOUTH AFRICA,M,Unknown,Surfing,N
2077,1996,SOUTH AFRICA,M,17,Surfing,N
2078,1996,AUSTRALIA,M,45,Other,Y
2079,1996,USA,M,22,Surfing,N
2080,1996,SOUTH KOREA,M,33,Other,Y
2081,1996,USA,M,27,Surfing,N
2082,1996,USA,M,Unknown,Unknown,Unknown
2083,1996,AUSTRALIA,M,11,Swimming,N
2084,1996,AUSTRALIA,F,16,Swimming,N
2085,1996,BRAZIL,M,Unknown,Swimming,Y
2086,1996,AUSTRALIA,F,47,Swimming,N
2087,1996,AUSTRALIA,M,7,Fishing,N
2088,1996,AUSTRALIA,M,24,Other,N
2089,1996,USA,F,32,Swimming,N
2090,1996,PAPUA NEW GUINEA,M,Unknown,Unknown,Y
2091,1996,PAPUA NEW GUINEA,Unknown,Unknown,Unknown,N
2092,1996,PAPUA NEW GUINEA,Unknown,14,Other,Y
2093,1996,DOMINICAN REPUBLIC,Unknown,Unknown,Other,Y
2094,1996,AUSTRALIA,M,7,Swimming,N
2095,1996,USA,M,33,Other,N
2096,1996,AUSTRALIA,F,13,Swimming,N
2097,1996,USA,M,53,Swimming,N
2098,1996,AUSTRALIA,Unknown,Unknown,Unknown,Unknown
2099,1996,AUSTRALIA,Unknown,Unknown,Other,N
2100,1996,REUNION,M,25,Surfing,Y
2101,1996,FIJI,M,Unknown,Unknown,Y
2102,1996,USA,M,Unknown,Surfing,N
2103,1995,USA,M,Unknown,Unknown,Unknown
2104,1995,NEW ZEALAND,M,22,Other,N
2105,1995,USA,M,Unknown,Unknown,N
2106,1995,NORTHERN ARABIAN SEA,M,Unknown,Other,N
2107,1995,AUSTRALIA,M,Unknown,Unknown,N
2108,1995,USA,M,13,Other,N
2109,1995,USA,M,17,Surfing,N
2110,1995,AUSTRALIA,F,15,Other,N
2111,1995,USA,M,39,Surfing,N
2112,1995,USA,M,14,Surfing,N
2113,1995,USA,M,17,Surfing,N
2114,1995,USA,M,25,Surfing,N
2115,1995,USA,M,19,Surfing,N
2116,1995,USA,F,19,Swimming,N
2117,1995,REUNION,M,Unknown,Other,Y
2118,1995,USA,M,25,Other,Y
2119,1995,AUSTRALIA,M,29,Other,Y
2120,1995,USA,M,32,Surfing,N
2121,1995,USA,M,9,Swimming,N
2122,1995,USA,M,19,Surfing,N
2123,1995,USA,M,44,Other,N
2124,1995,BRAZIL,M,Unknown,Surfing,N
2125,1995,USA,M,16,Surfing,N
2126,1995,USA,M,18,Surfing,N
2127,1995,USA,M,16,Swimming,N
2128,1995,USA,M,23,Swimming,N
2129,1995,USA,M,19,Surfing,N
2130,1995,USA,Unknown,Unknown,Other,N
2131,1995,TONGA,M,18,Fishing,N
2132,1995,USA,M,20,Other,N
2133,1995,USA,M,15,Swimming,Y
2134,1995,USA,M,20,Surfing,N
2135,1995,USA,F,14,Other,N
2136,1995,USA,M,12,Other,N
2137,1995,TONGA,M,Unknown,Fishing,N
2138,1995,USA,M,Unknown,Other,N
2139,1995,USA,M,Unknown,Surfing,N
2140,1995,USA,M,Unknown,Surfing,N
2141,1995,USA,M,18,Surfing,N
2142,1995,USA,M,18,Other,N
2143,1995,USA,M,12,Unknown,N
2144,1995,USA,F,7,Swimming,N
2145,1995,USA,M,47,Other,N
2146,1984,SOUTH AFRICA,M,14,Surfing,N
2147,1995,BRAZIL,M,18,Surfing,Y
2148,1995,USA,M,34,Surfing,N
2149,1995,USA,F,32,Fishing,N
2150,1995,USA,M,Unknown,Surfing,N
2151,1995,USA,M,31,Other,N
2152,1995,USA,F,Unknown,Other,N
2153,1995,USA,M,13,Other,N
2154,1995,USA,M,Unknown,Surfing,N
2155,1995,USA,M,45,Swimming,N
2156,1995,USA,F,10,Swimming,N
2157,1995,USA,M,38,Swimming,N
2158,1995,HONG KONG,F,45,Swimming,Y
2159,1995,HONG KONG,M,29,Swimming,Y
2160,1995,HONG KONG,Unknown,44,Other,Y
2161,1995,USA,M,15,Surfing,N
2162,1995,FIJI,M,69,Other,Y
2163,1995,AUSTRALIA,Unknown,Unknown,Unknown,Unknown
2164,1995,SOUTH KOREA,F,44,Other,Y
2165,1995,USA,M,12,Unknown,N
2166,1995,USA,M,20,Unknown,N
2167,1995,AUSTRALIA,M,Unknown,Other,N
2168,1995,JAPAN,M,47,Other,Y
2169,1995,AUSTRALIA,F,Unknown,Surfing,N
2170,1995,AUSTRALIA,M,35,Surfing,N
2171,1995,BRAZIL,Unknown,Unknown,Swimming,Y
2172,1995,SOUTH AFRICA,M,22,Swimming,N
2173,1995,VENEZUELA,M,Unknown,Surfing,N
2174,1995,SOUTH AFRICA,M,14,Swimming,Y
2175,1995,BRAZIL,M,17,Surfing,N
2176,1995,SOUTH AFRICA,M,33,Other,N
2177,1995,AUSTRALIA,M,Unknown,Other,N
2178,1995,USA,M,Unknown,Other,Y
2179,1995,USA,M,Unknown,Unknown,Unknown
2180,1994,SOUTH AFRICA,M,26,Other,N
2181,1994,USA,Unknown,Unknown,Surfing,N
2182,1994,BRAZIL,M,Unknown,Surfing,N
2183,1994,BRAZIL,M,Unknown,Surfing,N
2184,1994,VANUATU,Unknown,Unknown,Unknown,Unknown
2185,1994,AUSTRALIA,M,44,Other,N
2186,1994,USA,M,42,Other,Y
2187,1994,BRAZIL,M,Unknown,Surfing,Y
2188,1994,SOUTH AFRICA,M,Unknown,Fishing,N
2189,1994,USA,F,34,Surfing,N
2190,1994,USA,Unknown,Unknown,Surfing,N
2191,1994,BRAZIL,Unknown,Unknown,Surfing,N
2192,1994,BRAZIL,M,Unknown,Surfing,N
2193,1994,USA,F,9,Other,N
2194,1994,USA,M,16,Surfing,N
2195,1994,USA,F,30,Swimming,N
2196,1994,USA,M,43,Surfing,N
2197,1994,USA,M,19,Other,Y
2198,1994,USA,F,12,Other,N
2199,1994,JAPAN,Unknown,Unknown,Unknown,N
2200,1994,BRAZIL,M,15,Surfing,N
2201,1994,BRAZIL,M,Unknown,Swimming,Y
2202,1994,REUNION,M,24,Surfing,Y
2203,1994,SOUTH AFRICA,M,22,Surfing,Y
2204,1994,SOUTH AFRICA,M,31,Surfing,N
2205,1994,BRAZIL,M,Unknown,Surfing,N
2206,1994,USA,M,15,Surfing,N
2207,1994,BAHAMAS,M,30,Fishing,N
2208,1994,USA,M,24,Surfing,N
2209,1994,USA,M,28,Surfing,N
2210,1994,USA,M,35,Fishing,N
2211,1994,USA,F,36,Other,N
2212,1994,USA,M,26,Other,N
2213,1994,USA,M,22,Surfing,N
2214,1994,USA,F,25,Unknown,Y
2215,1994,REUNION,Unknown,Unknown,Unknown,Y
2216,1994,BAHAMAS,M,20,Other,N
2217,1994,USA,M,71,Other,N
2218,1994,SOUTH AFRICA,M,Unknown,Fishing,Y
2219,1994,CHILE,F,19,Swimming,N
2220,1994,CHILE,M,Unknown,Swimming,N
2221,1994,USA,M,33,Other,N
2222,1994,BRAZIL,M,25,Surfing,N
2223,1994,SOUTH AFRICA,M,Unknown,Fishing,N
2224,1994,USA,M,23,Surfing,N
2225,1994,USA,M,Unknown,Fishing,N
2226,1994,SOUTH AFRICA,M,15,Surfing,N
2227,1994,NEW CALEDONIA,Unknown,Unknown,Fishing,Y
2228,1994,BRAZIL,M,Unknown,Swimming,N
2229,1994,USA,M,Unknown,Surfing,Y
2230,1994,SOUTH AFRICA,M,44,Surfing,N
2231,1994,AUSTRALIA,Unknown,Unknown,Fishing,N
2232,1994,AUSTRALIA,M,23,Swimming,N
2233,1994,SOUTH AFRICA,M,33,Swimming,N
2234,1994,HONG KONG,F,Unknown,Other,N
2235,1994,USA,M,Unknown,Surfing,N
2236,1993,USA,M,Unknown,Surfing,Y
2237,1993,USA,M,30,Swimming,N
2238,1993,AUSTRALIA,M,27,Other,Y
2239,1993,USA,M,Unknown,Surfing,N
2240,1993,SOMALIA,M,Unknown,Other,Y
2241,1993,USA,M,26,Surfing,N
2242,1993,USA,F,26,Swimming,N
2243,1993,USA,F,34,Other,N
2244,1993,USA,Unknown,Unknown,Surfing,N
2245,1993,SOMALIA,M,21,Swimming,Y
2246,1993,SOUTH AFRICA,M,36,Fishing,N
2247,1993,EL SALVADOR,Unknown,15,Surfing,N
2248,1993,EL SALVADOR,M,17,Surfing,Y
2249,1993,USA,M,19,Other,N
2250,1993,USA,M,16,Unknown,N
2251,1993,SPAIN,M,69,Swimming,N
2252,1993,BAHAMAS,M,51,Fishing,N
2253,1993,USA,Unknown,13,Surfing,N
2254,1993,USA,M,Unknown,Surfing,N
2255,1993,USA,Unknown,Unknown,Other,N
2256,1993,USA,F,19,Other,N
2257,1993,AUSTRALIA,Unknown,Unknown,Fishing,N
2258,1993,USA,M,39,Other,N
2259,1993,NEW CALEDONIA,M,Unknown,Fishing,Y
2260,1993,EL SALVADOR,Unknown,Unknown,Fishing,Y
2261,1993,SOUTH AFRICA,M,28,Surfing,N
2262,1993,USA,F,12,Other,N
2263,1993,BRAZIL,M,Unknown,Swimming,Y
2264,1993,REUNION,M,16,Other,N
2265,1993,HONG KONG,M,61,Swimming,Y
2266,1993,MEXICO,F,42,Other,Y
2267,1993,USA,M,22,Surfing,N
2268,1993,AUSTRALIA,M,31,Other,Y
2269,1993,AUSTRALIA,F,34,Other,Y
2270,1993,HONG KONG,M,42,Swimming,Y
2271,1993,USA,F,60,Swimming,N
2272,1993,HONG KONG,F,Unknown,Unknown,Y
2273,1993,SOMALIA,F,Unknown,Swimming,Y
2274,1993,AUSTRALIA,M,32,Fishing,N
2275,1993,BRAZIL,M,Unknown,Surfing,N
2276,1993,USA,M,25,Other,N
2277,1993,JAPAN,Unknown,Unknown,Unknown,N
2278,1993,USA,M,35,Surfing,N
2279,1993,USA,M,55,Fishing,N
2280,1993,NEW CALEDONIA,Unknown,Unknown,Swimming,N
2281,1993,TONGA,M,Unknown,Other,N
2282,1993,TONGA,M,Unknown,Other,N
2283,1993,AUSTRALIA,M,69,Fishing,N
2284,1993,BRAZIL,M,15,Other,N
2285,1993,AUSTRALIA,M,21,Fishing,N
2286,1993,CARIBBEAN SEA,M,31,Other,N
2287,1993,USA,M,29,Surfing,N
2288,1993,ANGOLA,M,Unknown,Surfing,N
2289,1993,SOMALIA,Unknown,Unknown,Unknown,Y
2290,1993,TONGA,Unknown,30,Fishing,N
2291,1993,USA,Unknown,Unknown,Other,N
2292,1992,USA,M,10,Other,N
2293,1992,USA,M,30,Surfing,N
2294,1992,USA,M,31,Fishing,N
2295,1992,USA,M,19,Surfing,N
2296,1992,USA,M,24,Surfing,N
2297,1992,USA,M,46,Other,N
2298,1992,FIJI,M,30,Other,N
2299,1992,USA,M,40,Other,N
2300,1992,USA,M,17,Surfing,N
2301,1992,USA,M,18,Other,Y
2302,1992,USA,M,40,Other,N
2303,1992,USA,M,28,Surfing,N
2304,1992,AUSTRALIA,M,Unknown,Other,N
2305,1992,BRAZIL,Unknown,Unknown,Other,N
2306,1992,AUSTRALIA,M,28,Surfing,Y
2307,1992,BRAZIL,M,Unknown,Other,N
2308,1992,USA,M,20,Surfing,N
2309,1992,USA,F,18,Other,N
2310,1992,BRAZIL,M,Unknown,Swimming,Y
2311,1992,USA,M,Unknown,Surfing,N
2312,1992,BAHAMAS,F,34,Other,N
2313,1992,AUSTRALIA,M,17,Surfing,N
2314,1992,USA,M,Unknown,Fishing,Y
2315,1992,USA,M,22,Surfing,N
2316,1992,USA,M,26,Other,N
2317,1992,USA,M,Unknown,Other,Unknown
2318,1992,USA,M,Unknown,Fishing,Y
2319,1992,USA,F,42,Other,N
2320,1992,BRAZIL,M,Unknown,Surfing,N
2321,1992,BRAZIL,M,Unknown,Surfing,N
2322,1992,BRAZIL,M,Unknown,Swimming,Y
2323,1992,REUNION,M,16,Surfing,Y
2324,1992,VANUATU,F,21,Swimming,N
2325,1992,JAPAN,Unknown,Unknown,Other,N
2326,1992,REUNION,Unknown,Unknown,Other,N
2327,1992,USA,M,45,Other,Y
2328,1992,REUNION,M,Unknown,Surfing,Y
2329,1992,MEXICO,M,Unknown,Other,N
2330,1992,NEW ZEALAND,M,Unknown,Other,N
2331,1992,SOUTH AFRICA,M,35,Surfing,N
2332,1992,USA,F,36,Surfing,N
2333,1992,AUSTRALIA,M,17,Surfing,N
2334,1992,JAPAN,M,41,Other,Y
2335,1992,JAPAN,Unknown,Unknown,Fishing,N
2336,1992,USA,M,21,Surfing,N
2337,1992,USA,M,Unknown,Other,Y
2338,1992,JAPAN,M,Unknown,Other,N
2339,1992,AUSTRALIA,M,19,Surfing,N
2340,1992,REUNION,M,Unknown,Fishing,N
2341,1992,AUSTRALIA,M,19,Other,N
2342,1992,SOUTH AFRICA,M,19,Swimming,N
2343,1992,SOUTH AFRICA,M,36,Fishing,N
2344,1992,MAURITIUS,M,Unknown,Fishing,N
2345,1992,JAPAN,M,Unknown,Unknown,N
2346,1992,JAPAN,Unknown,Unknown,Unknown,N
2347,1992,FIJI,M,33,Unknown,Y
2348,1991,USA,M,25,Other,N
2349,1991,USA,F,41,Other,Y
2350,1991,USA,F,Unknown,Other,N
2351,1991,USA,M,Unknown,Fishing,Y
2352,1991,USA,M,Unknown,Fishing,N
2353,1991,AUSTRALIA,M,14,Other,N
2354,1991,USA,M,21,Surfing,N
2355,1991,USA,M,32,Surfing,N
2356,1991,BAHAMAS,M,32,Fishing,Y
2357,1991,AUSTRALIA,M,19,Other,Y
2358,1991,AUSTRALIA,M,36,Other,N
2359,1991,USA,M,23,Swimming,N
2360,1991,USA,F,10,Other,N
2361,1991,USA,M,Unknown,Fishing,N
2362,1991,ITALY,F,40,Other,N
2363,1991,USA,M,39,Other,N
2364,1991,USA,M,42,Swimming,N
2365,1991,USA,M,22,Swimming,N
2366,1991,REUNION,M,30,Surfing,N
2367,1991,USA,M,32,Surfing,N
2368,1991,USA,M,13,Other,N
2369,1991,HONG KONG,M,22,Unknown,Y
2370,1991,HONG KONG,M,Unknown,Fishing,Y
2371,1991,USA,M,18,Surfing,N
2372,1991,USA,M,31,Swimming,N
2373,1991,HONG KONG,F,65,Swimming,Y
2374,1991,USA,M,23,Surfing,N
2375,1991,SOUTH AFRICA,M,Unknown,Other,N
2376,1991,BRAZIL,Unknown,Unknown,Fishing,N
2377,1991,USA,Unknown,Unknown,Other,N
2378,1991,USA,M,22,Surfing,N
2379,1991,USA,M,Unknown,Surfing,N
2380,1991,AUSTRALIA,M,18,Other,N
2381,1991,USA,M,38,Surfing,N
2382,1991,SOUTH AFRICA,M,20,Fishing,N
2383,1991,AUSTRALIA,M,35,Swimming,N
2384,1991,AUSTRALIA,M,Unknown,Surfing,N
2385,1991,AUSTRALIA,M,22,Surfing,N
2386,1990,SOUTH AFRICA,M,Unknown,Unknown,N
2387,1990,AUSTRALIA,M,26,Swimming,N
2388,1990,USA,F,Unknown,Surfing,N
2389,1990,USA,M,24,Surfing,N
2390,1990,USA,M,50,Surfing,N
2391,1990,USA,M,18,Surfing,N
2392,1990,AUSTRALIA,M,26,Swimming,N
2393,1990,AUSTRALIA,M,Unknown,Surfing,N
2394,1990,USA,M,25,Surfing,N
2395,1990,USA,M,43,Surfing,N
2396,1990,USA,M,19,Surfing,N
2397,1990,SOUTH AFRICA,M,26,Fishing,N
2398,1990,USA,M,49,Surfing,N
2399,1990,USA,M,44,Other,N
2400,1990,USA,M,30,Other,Y
2401,1990,USA,M,22,Surfing,N
2402,1990,USA,M,Unknown,Surfing,N
2403,1990,USA,M,18,Fishing,N
2404,1990,USA,F,53,Other,N
2405,1990,USA,M,17,Surfing,N
2406,1990,SOUTH AFRICA,F,21,Surfing,Y
2407,1990,BAHAMAS,M,38,Fishing,N
2408,1990,SOUTH AFRICA,Unknown,Unknown,Fishing,N
2409,1990,AUSTRALIA,F,30,Other,N
2410,1990,AUSTRALIA,M,30,Other,N
2411,1990,SOUTH AFRICA,M,22,Surfing,N
2412,1990,SOUTH AFRICA,M,23,Surfing,N
2413,1990,AUSTRALIA,M,31,Surfing,N
2414,1990,AUSTRALIA,M,37,Other,Y
2415,1990,AUSTRALIA,M,Unknown,Surfing,N
2416,1990,AUSTRALIA,M,29,Surfing,N
2417,1990,USA,M,Unknown,Surfing,N
2418,1990,FIJI,M,30,Swimming,N
2419,1990,REUNION,M,Unknown,Surfing,N
2420,1990,USA,M,Unknown,Fishing,Y
2421,1990,USA,M,33,Other,N
2422,1990,USA,M,Unknown,Surfing,N
2423,1990,USA,M,17,Surfing,Unknown
2424,1989,USA,M,Unknown,Fishing,N
2425,1989,AUSTRALIA,M,17,Unknown,Unknown
2426,1989,AUSTRALIA,M,27,Swimming,Y
2427,1989,AUSTRALIA,M,32,Surfing,N
2428,1989,SOUTH AFRICA,M,29,Fishing,Y
2429,1989,USA,M,Unknown,Other,Y
2430,1989,AUSTRALIA,M,10,Swimming,N
2431,1989,AUSTRALIA,F,31,Swimming,N
2432,1989,AUSTRALIA,M,17,Surfing,N
2433,1989,USA,M,Unknown,Other,Y
2434,1989,USA,M,12,Surfing,N
2435,1989,USA,M,49,Other,Y
2436,1989,AUSTRALIA,M,Unknown,Surfing,Unknown
2437,1989,SOUTH AFRICA,M,29,Other,N
2438,1989,USA,M,51,Fishing,N
2439,1989,USA,Unknown,Unknown,Other,N
2440,1989,USA,M,38,Other,N
2441,1989,USA,M,31,Surfing,N
2442,1989,USA,M,46,Other,N
2443,1989,AUSTRALIA,M,30,Other,N
2444,1989,USA,M,21,Swimming,N
2445,1989,SOUTH AFRICA,M,21,Surfing,N
2446,1989,AUSTRALIA,M,17,Surfing,N
2447,1989,BAHAMAS,F,31,Fishing,N
2448,1989,AUSTRALIA,M,41,Fishing,N
2449,1969,BERMUDA,M,35,Other,Unknown
2450,1989,SOUTH AFRICA,M,34,Surfing,N
2451,1989,REUNION,M,Unknown,Surfing,Y
2452,1989,USA,M,16,Surfing,N
2453,1989,USA,F,9,Other,N
2454,1989,USA,M,Unknown,Surfing,N
2455,1989,USA,M,45,Fishing,N
2456,1989,ITALY,M,Unknown,Surfing,N
2457,1989,SOUTH AFRICA,M,16,Surfing,N
2458,1989,SOUTH AFRICA,M,28,Other,N
2459,1989,JAPAN,M,Unknown,Unknown,N
2460,1989,USA,M,19,Swimming,N
2461,1989,USA,M,Unknown,Surfing,N
2462,1989,USA,Unknown,Unknown,Unknown,N
2463,1989,USA,M,Unknown,Surfing,N
2464,1989,USA,M,Unknown,Surfing,N
2465,1989,AUSTRALIA,M,27,Surfing,Y
2466,1989,AUSTRALIA,M,Unknown,Other,N
2467,1989,SOUTH AFRICA,M,Unknown,Fishing,N
2468,1989,SOUTH AFRICA,M,26,Surfing,N
2469,1989,ITALY,M,47,Surfing,Y
2470,1989,USA,M,24,Other,Y
2471,1989,USA,F,24,Other,Y
2472,1989,USA,M,10,Other,N
2473,1989,SOUTH AFRICA,M,19,Other,N
2474,1989,USA,M,Unknown,Swimming,Y
2475,1989,AUSTRALIA,M,17,Surfing,N
2476,1989,PAPUA NEW GUINEA,F,Unknown,Other,N
2477,1989,USA,M,Unknown,Fishing,N
2478,1988,CHILE,M,Unknown,Other,Y
2479,1988,AUSTRALIA,M,17,Other,Y
2480,1988,AUSTRALIA,M,62,Other,Y
2481,1988,PHILIPPINES,Unknown,Unknown,Other,Y
2482,1988,USA,M,21,Surfing,N
2483,1988,AUSTRALIA,M,38,Surfing,N
2484,1988,USA,M,15,Surfing,N
2485,1988,USA,M,30,Surfing,N
2486,1988,USA,M,23,Surfing,N
2487,1988,AUSTRALIA,M,15,Surfing,N
2488,1988,USA,F,23,Other,N
2489,1988,USA,M,21,Surfing,N
2490,1988,USA,F,Unknown,Other,N
2491,1988,USA,M,38,Other,Y
2492,1988,USA,M,Unknown,Other,N
2493,1988,ITALY,M,16,Unknown,N
2494,1988,JAPAN,M,Unknown,Unknown,N
2495,1988,USA,M,27,Surfing,N
2496,1988,BAHAMAS,M,Unknown,Fishing,N
2497,1988,BAHAMAS,M,28,Fishing,N
2498,1988,BAHAMAS,M,35,Other,N
2499,1988,USA,F,15,Swimming,N
2500,1988,USA,M,37,Other,N
2501,1988,BAHAMAS,M,Unknown,Other,N
2502,1988,BAHAMAS,M,Unknown,Fishing,N
2503,1988,SOUTH AFRICA,M,36,Fishing,N
2504,1988,USA,M,42,Other,N
2505,1988,USA,M,37,Other,N
2506,1988,USA,M,12,Swimming,N
2507,1988,USA,M,25,Surfing,N
2508,1988,SOUTH KOREA,F,38,Other,Y
2509,1988,USA,M,31,Surfing,N
2510,1988,USA,M,29,Surfing,N
2511,1988,REUNION,M,Unknown,Other,Y
2512,1988,USA,M,Unknown,Surfing,N
2513,1988,USA,M,24,Swimming,N
2514,1988,USA,M,Unknown,Other,Y
2515,1988,USA,M,14,Surfing,N
2516,1988,USA,M,Unknown,Surfing,N
2517,1988,SOUTH AFRICA,F,Unknown,Unknown,Y
2518,1988,USA,F,30,Other,N
2519,1988,USA,M,Unknown,Surfing,N
2520,1988,SOUTH AFRICA,M,17,Surfing,N
2521,1988,REUNION,M,Unknown,Surfing,N
2522,1988,SOUTH AFRICA,Unknown,Unknown,Unknown,N
2523,1988,SOUTH AFRICA,M,20,Surfing,N
2524,1988,SOUTH AFRICA,F,15,Surfing,N
2525,1988,AUSTRALIA,Unknown,Unknown,Fishing,N
2526,1988,Fiji,M,22,Other,N
2527,1988,SOUTH AFRICA,M,22,Surfing,N
2528,1988,AUSTRALIA,M,Unknown,Fishing,Y
2529,1988,USA,M,Unknown,Fishing,N
2530,1988,SOUTH AFRICA,M,33,Other,N
2531,1988,SOUTH AFRICA,Unknown,Unknown,Other,N
2532,1988,AUSTRALIA,M,12,Surfing,N
2533,1987,PHILIPPINES,Unknown,Unknown,Other,Y
2534,1987,USA,M,16,Surfing,N
2535,1987,AUSTRALIA,F,17,Unknown,Y
2536,1987,USA,M,15,Surfing,N
2537,1987,SOUTH AFRICA,M,Unknown,Unknown,N
2538,1987,USA,M,20,Surfing,N
2539,1987,SOUTH AFRICA,M,14,Other,N
2540,1987,SOUTH AFRICA,M,21,Fishing,N
2541,1987,DOMINICAN REPUBLIC,Unknown,Unknown,Other,Y
2542,1987,AUSTRALIA,M,47,Other,Y
2543,1987,SOUTH AFRICA,M,24,Surfing,N
2544,1987,USA,M,12,Other,N
2545,1987,USA,M,40,Surfing,N
2546,1987,USA,M,27,Surfing,N
2547,1987,USA,F,32,Surfing,N
2548,1987,USA,F,16,Other,N
2549,1987,USA,Unknown,Unknown,Other,N
2550,1987,BAHAMAS,M,35,Other,N
2551,1987,BAHAMAS,M,Unknown,Fishing,N
2552,1987,USA,M,Unknown,Fishing,N
2553,1987,USA,M,12,Unknown,N
2554,1987,USA,M,Unknown,Surfing,N
2555,1987,AUSTRALIA,M,34,Fishing,N
2556,1987,SOUTH AFRICA,M,Unknown,Fishing,Y
2557,1987,USA,F,16,Swimming,N
2558,1987,USA,M,Unknown,Swimming,Y
2559,1987,VANUATU,M,8,Swimming,Y
2560,1987,AUSTRALIA,M,18,Surfing,N
2561,1987,SOUTH AFRICA,Unknown,Unknown,Unknown,N
2562,1987,USA,M,Unknown,Surfing,N
2563,1987,SOLOMON ISLANDS,Unknown,Unknown,Other,Y
2564,1987,SOUTH AFRICA,M,30,Fishing,N
2565,1987,AUSTRALIA,M,37,Swimming,N
2566,1987,MONTENEGRO,M,Unknown,Other,Y
2567,1987,ITALY,M,Unknown,Other,N
2568,1986,SOUTH AFRICA,M,Unknown,Fishing,N
2569,1986,SOUTH AFRICA,M,21,Other,Y
2570,1986,USA,M,40,Surfing,N
2571,1986,BAHAMAS,M,37,Other,N
2572,1986,USA,M,27,Fishing,N
2573,1986,SOUTH AFRICA,M,22,Fishing,N
2574,1986,NEW CALEDONIA,Unknown,Unknown,Fishing,N
2575,1986,USA,M,17,Surfing,N
2576,1986,USA,M,26,Surfing,N
2577,1986,USA,M,23,Surfing,N
2578,1986,SOUTH AFRICA,M,Unknown,Other,N
2579,1986,USA,F,6,Swimming,N
2580,1986,SOUTH AFRICA,M,32,Other,N
2581,1986,AUSTRALIA,Unknown,Unknown,Unknown,Unknown
2582,1986,USA,M,28,Surfing,N
2583,1986,USA,Unknown,Unknown,Unknown,N
2584,1986,USA,Unknown,Unknown,Surfing,N
2585,1986,USA,Unknown,18,Surfing,N
2586,1986,USA,Unknown,16,Surfing,N
2587,1986,SOUTH AFRICA,M,35,Fishing,N
2588,1986,AUSTRALIA,F,Unknown,Other,N
2589,1986,FRANCE,Unknown,Unknown,Unknown,N
2590,1986,AUSTRALIA,Unknown,Unknown,Fishing,N
2591,1986,USA,M,8,Unknown,N
2592,1986,SOUTH AFRICA,M,26,Fishing,N
2593,1986,AUSTRALIA,M,Unknown,Other,N
2594,1986,SOUTH KOREA,M,Unknown,Other,Y
2595,1986,USA,M,Unknown,Fishing,Y
2596,1986,SPAIN,M,Unknown,Other,N
2597,1986,SPAIN,M,Unknown,Surfing,N
2598,1986,SOUTH AFRICA,M,26,Other,N
2599,1986,SOUTH AFRICA,M,23,Surfing,N
2600,1986,SOUTH AFRICA,M,21,Surfing,N
2601,1986,SOUTH AFRICA,M,Unknown,Surfing,N
